UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Temperature Difference [K],Power,Power [W],Type_LabelEncoded,Cluster
5524,M20383,M,302.5,311.9,1524,34.8,86,0,No Failure,9.399999999999977,53035.2,5553.833156722179,2,1
5525,L52704,L,302.6,311.9,1633,30.9,89,0,No Failure,9.299999999999955,50459.7,5284.127427411496,1,1
5526,M20385,M,302.6,312.0,1363,45.7,91,0,No Failure,9.399999999999977,62289.100000000006,6522.899298624,2,4
5527,L52706,L,302.5,311.9,1520,44.9,94,0,No Failure,9.399999999999977,68248.0,7146.913847406539,1,4
5528,M20387,M,302.5,311.9,1532,38.8,96,0,No Failure,9.399999999999977,59441.6,6224.709795920768,2,1
5529,L52708,L,302.4,311.8,1384,50.9,99,0,No Failure,9.400000000000034,70445.59999999999,7377.045981257503,1,4
5530,M20389,M,302.4,311.8,1539,39.9,101,0,No Failure,9.400000000000034,61406.1,6430.431754853339,2,1
5531,M20390,M,302.3,311.8,1355,50.1,104,0,No Failure,9.5,67885.5,7108.952936175663,2,4
5532,M20391,M,302.3,311.7,1504,37.3,107,0,No Failure,9.399999999999977,56099.2,5874.694486408817,2,1
5533,L52712,L,302.4,311.8,1476,46.6,110,0,No Failure,9.400000000000034,68781.6,7202.792308738391,1,2
5534,L52713,L,302.4,311.7,1721,26.9,112,0,No Failure,9.300000000000011,46294.899999999994,4847.990591289136,1,7
5535,M20394,M,302.3,311.7,1494,37.1,114,0,No Failure,9.399999999999977,55427.4,5804.34375491943,2,7
5536,L52715,L,302.3,311.7,1465,43.5,117,0,No Failure,9.399999999999977,63727.5,6673.528194388117,1,2
5537,M20396,M,302.3,311.8,1363,54.0,119,1,No Failure,9.5,73602.0,7707.5834163171985,2,2
5538,L52717,L,302.4,311.8,1648,30.0,122,0,No Failure,9.400000000000034,49440.0,5177.344693115979,1,7
5539,M20398,M,302.3,311.8,1879,23.0,124,0,No Failure,9.5,43217.0,4525.673657006336,2,7
5540,H34953,H,302.3,311.7,1482,39.0,127,0,No Failure,9.399999999999977,57798.0,6052.5924064060955,0,7
5541,L52720,L,302.4,311.8,1493,38.4,132,0,No Failure,9.400000000000034,57331.2,6003.709224716237,1,7
5542,L52721,L,302.4,311.8,1433,42.2,134,0,No Failure,9.400000000000034,60472.600000000006,6332.675863449138,1,2
5543,L52722,L,302.3,311.7,1400,41.6,136,0,No Failure,9.399999999999977,58240.0,6098.878538168985,1,2
5544,L52723,L,302.4,311.8,1255,59.0,138,0,No Failure,9.400000000000034,74045.0,7753.974267835208,1,2
5545,L52724,L,302.2,311.7,1471,45.6,140,0,No Failure,9.5,67077.6,7024.34984601449,1,2
5546,H34959,H,302.2,311.6,1357,44.2,142,0,No Failure,9.400000000000034,59979.4,6281.028080224121,0,2
5547,L52726,L,302.3,311.7,1453,41.2,147,0,No Failure,9.399999999999977,59863.600000000006,6268.901532581265,1,2
5548,M20407,M,302.3,311.7,1540,28.9,149,0,No Failure,9.399999999999977,44506.0,4660.657421355578,2,7
5549,L52728,L,302.3,311.8,1605,35.2,152,0,No Failure,9.5,56496.00000000001,5916.247285240299,1,7
5550,H34963,H,302.3,311.9,1374,52.4,154,0,No Failure,9.599999999999966,71997.59999999999,7539.571041203215,0,2
5551,M20410,M,302.3,311.9,1508,42.3,159,0,No Failure,9.599999999999966,63788.399999999994,6679.905627474905,2,2
5552,H34965,H,302.4,311.9,1366,47.3,162,0,No Failure,9.5,64611.799999999996,6766.1318738404325,0,2
5553,H34966,H,302.5,312.0,1579,35.7,167,0,No Failure,9.5,56370.3,5903.084012021757,0,7
5554,L52733,L,302.5,311.9,1306,59.7,172,0,Random Failures,9.399999999999977,77968.2,8164.810811120657,1,2
5555,M20414,M,302.5,312.0,1521,40.2,174,0,No Failure,9.5,61144.200000000004,6403.005650987501,2,2
5556,L52735,L,302.5,312.0,1411,44.2,177,0,No Failure,9.5,62366.200000000004,6530.973191743726,1,2
5557,H34970,H,302.5,312.0,1357,42.0,179,0,No Failure,9.5,56994.0,5968.397723289889,0,2
5558,M20417,M,302.5,312.0,1436,43.5,184,0,No Failure,9.5,62466.0,6541.424223304667,2,2
5559,L52738,L,302.5,311.9,1553,40.1,187,0,No Failure,9.399999999999977,62275.3,6521.454166003348,1,2
5560,M20419,M,302.5,312.0,1451,43.2,189,0,No Failure,9.5,62683.200000000004,6564.169354116658,2,2
5561,L52740,L,302.4,311.9,1541,37.9,192,0,No Failure,9.5,58403.899999999994,6116.042106033096,1,7
5562,M20421,M,302.3,311.7,1341,46.3,194,0,No Failure,9.399999999999977,62088.299999999996,6501.871571795971,2,2
5563,L52742,L,302.3,311.7,1648,32.1,197,0,No Failure,9.399999999999977,52900.8,5539.758821634097,1,7
5564,M20423,M,302.3,311.7,1640,31.5,199,0,No Failure,9.399999999999977,51660.0,5409.822549481623,2,7
5565,L52744,L,302.4,311.8,1416,46.1,202,0,No Failure,9.400000000000034,65277.6,6835.854286799102,1,2
5566,L52745,L,302.4,311.9,1671,29.9,204,0,No Failure,9.5,49962.899999999994,5232.102653068048,1,7
5567,L52746,L,302.4,312.0,1457,45.5,206,0,No Failure,9.600000000000023,66293.5,6942.239086025164,1,2
5568,M20427,M,302.5,312.0,1445,54.8,0,0,No Failure,9.5,79186.0,8292.338528905379,2,4
5569,L52748,L,302.5,312.1,1534,38.6,3,0,No Failure,9.600000000000023,59212.4,6200.708028047342,1,1
5570,L52749,L,302.4,312.0,1508,36.9,5,0,No Failure,9.600000000000023,55645.2,5827.151717584491,1,1
5571,M20430,M,302.4,312.1,1492,47.7,7,0,No Failure,9.700000000000045,71168.40000000001,7452.737420257995,2,4
5572,L52751,L,302.4,312.0,1562,37.9,10,0,No Failure,9.600000000000023,59199.799999999996,6199.3885591328335,1,1
5573,L52752,L,302.4,312.0,1545,36.4,12,0,No Failure,9.600000000000023,56238.0,5889.229588419426,1,1
5574,L52753,L,302.5,312.2,1738,25.3,14,0,No Failure,9.699999999999989,43971.4,4604.674240268608,1,1
5575,L52754,L,302.4,312.0,1305,49.1,16,0,No Failure,9.600000000000023,64075.5,6709.970669169759,1,4
5576,H34989,H,302.4,312.0,1477,39.7,18,0,No Failure,9.600000000000023,58636.9,6140.441808975977,0,1
5577,H34990,H,302.4,312.0,1457,43.4,23,0,No Failure,9.600000000000023,63233.799999999996,6621.828051285541,0,4
5578,L52757,L,302.4,312.1,1455,40.4,28,0,No Failure,9.700000000000045,58782.0,6155.63664544384,1,1
5579,L52758,L,302.5,312.2,1574,38.7,30,0,No Failure,9.699999999999989,60913.8,6378.878219407931,1,1
5580,L52759,L,302.6,312.2,1695,27.1,32,0,No Failure,9.599999999999966,45934.5,4810.249591544011,1,1
5581,M20440,M,302.6,312.2,1458,38.8,34,0,No Failure,9.599999999999966,56570.399999999994,5924.0384350212,2,1
5582,M20441,M,302.5,312.1,1454,47.6,37,0,No Failure,9.600000000000023,69210.40000000001,7247.696139733701,2,4
5584,L52763,L,302.5,312.0,1673,29.9,42,0,No Failure,9.5,50022.7,5238.364894424204,1,1
5585,L52764,L,302.4,311.9,1578,29.9,44,0,No Failure,9.5,47182.2,4940.908430006811,1,1
5586,M20445,M,302.5,312.0,1642,29.1,46,0,No Failure,9.5,47782.200000000004,5003.740283078608,2,1
5587,M20446,M,302.4,311.8,1557,31.5,49,0,No Failure,9.400000000000034,49045.5,5136.032749721273,2,1
5588,L52767,L,302.5,311.9,1481,42.9,52,0,No Failure,9.399999999999977,63534.9,6653.359169552072,1,4
5589,M20448,M,302.5,311.8,1566,37.6,54,0,No Failure,9.300000000000011,58881.600000000006,6166.066733053759,2,1
5590,M20449,M,302.5,311.9,1298,57.5,57,0,No Failure,9.399999999999977,74635.0,7815.7589233558065,2,4
5591,M20450,M,302.5,311.9,1340,59.4,60,0,No Failure,9.399999999999977,79596.0,8335.27362850444,2,4
5592,L52771,L,302.5,312.0,1574,33.8,63,0,No Failure,9.5,53201.2,5571.216636072043,1,1
5593,L52772,L,302.5,311.9,1437,46.7,65,0,No Failure,9.399999999999977,67107.90000000001,7027.522854594617,1,4
5594,L52773,L,302.6,311.9,1354,48.0,67,0,No Failure,9.299999999999955,64992.0,6805.946324736928,1,4
5595,L52774,L,302.6,311.9,1598,35.5,69,0,No Failure,9.299999999999955,56729.0,5940.646988183179,1,1
5597,M20456,M,302.7,312.0,1538,36.7,74,0,No Failure,9.300000000000011,56444.600000000006,5910.864689827148,2,1
5598,L52777,L,302.7,312.0,1501,37.0,77,0,No Failure,9.300000000000011,55537.0,5815.821040080545,1,1
5599,L52778,L,302.8,312.1,1441,52.1,79,0,No Failure,9.300000000000011,75076.1,7861.950807339089,1,4
5600,M20459,M,302.7,312.0,1652,31.0,81,0,No Failure,9.300000000000011,51212.0,5362.9080991880155,2,1
5601,L52780,L,302.8,312.1,1487,36.6,84,0,No Failure,9.300000000000011,54424.200000000004,5699.288896583387,1,1
5602,L52781,L,302.9,312.2,1605,33.9,86,0,No Failure,9.300000000000011,54409.5,5697.749516183128,1,1
5603,L52782,L,302.9,312.1,1334,54.7,88,0,No Failure,9.200000000000045,72969.8,7641.379587130549,1,4
5604,L52783,L,302.9,312.2,1340,57.8,90,0,No Failure,9.300000000000011,77452.0,8110.754473527888,1,4
5605,L52784,L,302.9,312.2,1513,37.8,92,0,No Failure,9.300000000000011,57191.399999999994,5989.069402950509,1,1
5606,L52785,L,302.9,312.2,1510,41.4,94,0,No Failure,9.300000000000011,62514.0,6546.4507715504105,1,1
5607,L52786,L,302.9,312.2,1729,23.6,96,0,No Failure,9.300000000000011,40804.4,4273.026775804645,1,7
5608,M20467,M,302.9,312.2,1745,25.5,98,0,No Failure,9.300000000000011,44497.5,4659.76730343706,2,7
5609,M20468,M,303.1,312.3,1623,31.6,101,0,No Failure,9.199999999999989,51286.8,5370.741136870967,2,1
5610,M20469,M,303.1,312.4,1378,50.1,104,0,No Failure,9.299999999999955,69037.8,7229.621510000047,2,4
5611,L52790,L,303.1,312.4,1407,41.2,107,0,No Failure,9.299999999999955,57968.4,6070.436652678485,1,2
5612,M20471,M,303.0,312.3,1674,29.5,109,0,No Failure,9.300000000000011,49383.0,5171.375667074159,2,7
5613,L52792,L,303.0,312.3,1486,42.4,112,0,No Failure,9.300000000000011,63006.4,6598.014778971331,1,2
5614,M20473,M,303.0,312.3,1483,38.8,114,0,No Failure,9.300000000000011,57540.399999999994,6025.61659748727,2,7
5615,H35028,H,303.0,312.2,1624,28.8,117,0,No Failure,9.199999999999989,46771.200000000004,4897.868610652631,0,7
5617,L52796,L,303.0,312.3,1480,41.4,125,0,No Failure,9.300000000000011,61272.0,6416.388835691793,1,2
5618,L52797,L,303.1,312.4,1404,61.5,127,1,Power Failure,9.299999999999955,86346.0,9042.131975562143,1,2
5619,M20478,M,303.0,312.4,1645,29.6,129,0,No Failure,9.399999999999977,48692.0,5099.014316286473,2,7
5621,L52800,L,303.0,312.3,1533,38.5,134,0,No Failure,9.300000000000011,59020.5,6180.612307039879,1,7
5622,M20481,M,302.9,312.2,1292,54.4,136,0,No Failure,9.300000000000011,70284.8,7360.207044634263,2,2
5623,L52802,L,302.9,312.2,1571,40.6,139,0,No Failure,9.300000000000011,63782.600000000006,6679.298252895212,1,2
5624,L52803,L,302.9,312.3,1578,36.3,141,0,No Failure,9.400000000000034,57281.399999999994,5998.494180911278,1,7
5625,M20484,M,302.8,312.2,1469,36.9,143,0,No Failure,9.399999999999977,54206.1,5676.449517991789,2,7
5626,L52805,L,302.7,312.1,1728,24.4,146,0,No Failure,9.400000000000034,42163.2,4415.319979061238,1,7
5627,H35040,H,302.7,312.1,1603,32.5,148,0,No Failure,9.400000000000034,52097.5,5455.637442346475,0,7
5628,L52807,L,302.7,312.1,1597,39.8,153,0,No Failure,9.400000000000034,63560.6,6656.050467258647,1,2
5629,L52808,L,302.7,312.1,1688,32.0,155,0,No Failure,9.400000000000034,54016.0,5656.542292543542,1,7
5630,L52809,L,302.7,312.2,1405,51.4,157,0,No Failure,9.5,72217.0,7562.54655547647,1,2
5631,M20490,M,302.8,312.2,1615,32.9,159,0,No Failure,9.399999999999977,53133.5,5564.127108650442,2,7
5632,L52811,L,302.8,312.2,1515,36.8,162,0,No Failure,9.399999999999977,55751.99999999999,5838.335787431271,1,7
5633,L52812,L,302.7,312.2,1376,52.8,164,0,No Failure,9.5,72652.8,7608.183424757617,1,2
5634,L52813,L,302.7,312.2,1447,47.5,166,0,No Failure,9.5,68732.5,7197.650568762015,1,2
5635,M20494,M,302.6,312.2,1353,56.5,168,0,No Failure,9.599999999999966,76444.5,8005.249320244831,2,2
5636,L52815,L,302.6,312.1,1502,47.3,171,0,No Failure,9.5,71044.59999999999,7439.773114574179,1,2
5637,L52816,L,302.6,312.0,1447,45.5,173,0,No Failure,9.399999999999977,65838.5,6894.591597445719,1,2
5638,M20497,M,302.5,312.0,1487,46.1,175,0,No Failure,9.5,68550.7,7178.612517281261,2,2
5639,L52818,L,302.6,312.1,1519,38.1,178,0,No Failure,9.5,57873.9,6060.540635819678,1,7
5640,L52819,L,302.6,312.1,1668,28.7,180,0,Random Failures,9.5,47871.6,5013.102229186305,1,7
5641,L52820,L,302.6,312.1,1420,51.6,182,0,No Failure,9.5,73272.0,7673.025897127711,1,2
5642,L52821,L,302.6,312.1,1473,37.3,184,0,No Failure,9.5,54942.899999999994,5753.607033563954,1,7
5643,L52822,L,302.5,312.0,1495,38.8,186,0,No Failure,9.5,58005.99999999999,6074.374115470983,1,7
5644,L52823,L,302.5,312.0,1574,42.0,188,0,No Failure,9.5,66108.0,6922.813571450468,1,2
5645,L52824,L,302.5,312.0,1383,51.3,190,0,No Failure,9.5,70947.9,7429.646714254109,1,2
5646,M20505,M,302.5,312.0,1591,29.4,192,0,No Failure,9.5,46775.399999999994,4898.308433624133,2,7
5647,M20506,M,302.4,311.8,1644,37.2,195,0,No Failure,9.400000000000034,61156.8,6404.325119902009,2,7
5649,L52828,L,302.5,311.9,1401,44.9,203,0,No Failure,9.399999999999977,62904.9,6587.3857238266855,1,2
5650,M20509,M,302.5,311.9,1414,51.6,205,0,No Failure,9.399999999999977,72962.40000000001,7640.604660942665,2,2
5651,L52830,L,302.5,312.0,1456,46.3,208,0,No Failure,9.5,67412.8,7059.4519079306,1,2
5652,M20511,M,302.5,312.0,1447,45.7,210,0,No Failure,9.5,66127.90000000001,6924.89749457735,2,2
5653,L52832,L,302.4,311.8,1727,26.5,213,0,No Failure,9.400000000000034,45765.5,4792.551952928789,1,7
5654,L52833,L,302.4,311.7,1495,36.8,215,0,No Failure,9.300000000000011,55015.99999999999,5761.262047663201,1,7
5655,L52834,L,302.3,311.6,1544,34.3,0,0,No Failure,9.300000000000011,52959.2,5545.874455333085,1,1
5656,L52835,L,302.3,311.5,1387,47.3,2,0,No Failure,9.199999999999989,65605.09999999999,6870.15000660079,1,4
5657,M20516,M,302.3,311.5,1316,47.2,4,0,No Failure,9.199999999999989,62115.200000000004,6504.68853320869,2,4
5658,L52837,L,302.3,311.5,1794,26.1,7,0,No Failure,9.199999999999989,46823.4,4903.334981869877,1,1
5659,M20518,M,302.2,311.4,1372,55.1,9,0,No Failure,9.199999999999989,75597.2,7916.520271731943,2,4
5660,M20519,M,302.3,311.5,1674,30.0,12,0,No Failure,9.199999999999989,50220.0,5259.026102109314,2,1
5661,L52840,L,302.2,311.4,1477,41.7,15,0,No Failure,9.199999999999989,61590.9,6449.783965599453,1,1
5662,L52841,L,302.2,311.4,1397,53.0,17,0,No Failure,9.199999999999989,74041.0,7753.555388814729,1,4
5663,L52842,L,302.2,311.5,1616,34.0,19,0,No Failure,9.300000000000011,54944.0,5753.722225294586,1,1
5664,M20523,M,302.3,311.5,1530,42.3,21,0,No Failure,9.199999999999989,64718.99999999999,6777.35783158926,2,1
5665,M20524,M,302.2,311.4,1539,35.1,24,0,No Failure,9.199999999999989,54018.9,5656.845979833389,2,1
5666,L52845,L,302.3,311.4,1845,21.9,27,0,No Failure,9.099999999999966,40405.5,4231.254065487413,1,1
5667,L52846,L,302.2,311.4,1430,43.1,29,0,No Failure,9.199999999999989,61633.0,6454.19266728999,1,4
5669,M20528,M,302.2,311.4,1432,45.3,33,0,No Failure,9.199999999999989,64869.6,6793.128626710281,2,4
5670,M20529,M,302.2,311.5,1479,39.5,36,0,No Failure,9.300000000000011,58420.5,6117.780453968084,2,1
5671,L52850,L,302.2,311.5,1424,45.2,39,0,No Failure,9.300000000000011,64364.8,6740.266094325877,1,4
5672,H35085,H,302.2,311.6,1534,37.2,41,0,No Failure,9.400000000000034,57064.8,5975.811881952361,0,1
5673,H35086,H,302.1,311.6,1701,26.2,46,0,No Failure,9.5,44566.2,4666.961550613781,0,1
5674,L52853,L,302.2,311.6,1462,50.0,51,0,No Failure,9.400000000000034,73100.0,7655.014099247129,1,4
5675,M20534,M,302.2,311.7,1393,42.5,53,0,No Failure,9.5,59202.5,6199.671302471657,2,4
5676,M20535,M,302.3,311.7,1453,42.5,56,0,No Failure,9.399999999999977,61752.5,6466.70667802679,2,4
5677,L52856,L,302.3,311.8,1565,37.8,59,0,No Failure,9.5,59156.99999999999,6194.906553613712,1,1
5678,L52857,L,302.3,311.8,1281,51.7,61,0,No Failure,9.5,66227.7,6935.348526138291,1,4
5679,M20538,M,302.2,311.7,1584,36.2,63,0,No Failure,9.5,57340.8,6004.714534365387,2,1
5680,M20539,M,302.2,311.7,1466,49.0,66,0,No Failure,9.5,71834.0,7522.43888926564,2,4
5681,M20540,M,302.2,311.6,1386,50.5,69,0,No Failure,9.400000000000034,69993.0,7329.649820090346,2,4
5682,L52861,L,302.2,311.6,1383,44.3,72,0,No Failure,9.400000000000034,61266.899999999994,6415.854764940682,1,4
5683,H35096,H,302.3,311.6,1441,53.9,74,0,No Failure,9.300000000000011,77669.9,8133.572908168461,0,4
5684,M20543,M,302.2,311.6,1592,37.7,79,0,No Failure,9.400000000000034,60018.4,6285.112150673788,2,1
5685,H35098,H,302.2,311.6,1594,36.8,82,0,No Failure,9.400000000000034,58659.2,6142.777059515146,0,1
5686,L52865,L,302.2,311.5,1482,45.6,87,0,No Failure,9.300000000000011,67579.2,7076.877275182511,1,4
5687,L52866,L,302.2,311.6,1658,31.4,89,0,No Failure,9.400000000000034,52061.2,5451.836115235631,1,1
5689,M20548,M,302.3,311.7,1423,44.6,93,0,No Failure,9.399999999999977,63465.8,6646.123034473303,2,4
5690,L52869,L,302.4,311.8,1543,31.1,96,0,No Failure,9.400000000000034,47987.3,5025.218304853649,1,1
5691,L52870,L,302.3,311.8,1435,44.8,98,0,No Failure,9.5,64287.99999999999,6732.223617132686,1,4
5692,L52871,L,302.4,311.8,1320,56.4,100,0,No Failure,9.400000000000034,74448.0,7796.17632914843,1,4
5693,M20552,M,302.4,311.9,1313,55.7,102,0,No Failure,9.5,73134.1,7658.58504289671,2,4
5694,M20553,M,302.4,311.8,1453,42.1,105,0,No Failure,9.400000000000034,61171.3,6405.843556351244,2,2
5695,L52874,L,302.4,311.8,1508,45.7,108,0,No Failure,9.400000000000034,68915.6,7216.8247559244255,1,2
5696,L52875,L,302.4,311.8,1451,42.0,110,0,No Failure,9.400000000000034,60942.0,6381.8313165023055,1,2
5697,H35110,H,302.5,311.9,1595,34.6,112,0,No Failure,9.399999999999977,55187.0,5779.169125788663,0,7
5698,L52877,L,302.5,311.9,1354,49.4,117,0,No Failure,9.399999999999977,66887.59999999999,7004.453092541754,1,2
5699,L52878,L,302.5,311.9,1265,59.8,119,0,No Failure,9.399999999999977,75647.0,7921.735315536902,1,4
5700,L52879,L,302.4,311.9,1867,25.9,121,0,No Failure,9.5,48355.299999999996,5063.755174737684,1,7
5701,L52880,L,302.5,311.9,1497,41.6,123,0,No Failure,9.399999999999977,62275.200000000004,6521.4436940278365,1,2
5702,M20561,M,302.5,311.9,1347,54.3,125,0,No Failure,9.399999999999977,73142.09999999999,7659.422800937666,2,2
5703,L52882,L,302.3,311.7,1544,43.2,128,0,No Failure,9.399999999999977,66700.8,6984.891442285402,1,2
5704,H35117,H,302.3,311.7,1456,45.4,130,0,No Failure,9.399999999999977,66102.4,6922.227140821798,0,2
5705,L52884,L,302.5,311.8,1335,52.7,135,0,No Failure,9.300000000000011,70354.5,7367.506011566103,1,2
5706,L52885,L,302.4,311.9,1452,43.1,137,0,No Failure,9.5,62581.200000000004,6553.4879390944525,1,2
5708,L52887,L,302.4,311.8,1448,43.4,141,0,No Failure,9.400000000000034,62843.2,6580.924514935802,1,2
5709,L52888,L,302.3,311.7,1611,38.6,143,0,No Failure,9.399999999999977,62184.600000000006,6511.956084213995,1,7
5710,L52889,L,302.2,311.7,1556,38.6,145,0,No Failure,9.5,60061.600000000006,6289.6360440949575,1,7
5711,H35124,H,302.2,311.7,1413,46.5,147,0,No Failure,9.5,65704.5,6880.559150259685,0,2
5712,L52891,L,302.2,311.6,1545,35.9,152,0,No Failure,9.400000000000034,55465.5,5808.333577589488,1,7
5713,L52892,L,302.2,311.7,1330,54.6,154,0,No Failure,9.5,72618.0,7604.539177279453,1,2
5714,L52893,L,302.2,311.9,1596,38.0,156,0,No Failure,9.699999999999989,60648.0,6351.043708497125,1,7
5715,L52894,L,302.2,311.8,1618,36.0,158,0,No Failure,9.600000000000023,58248.0,6099.716296209942,1,7
5716,H35129,H,302.2,311.9,1597,35.8,160,0,No Failure,9.699999999999989,57172.6,5987.10067155426,0,7
5717,L52896,L,302.3,312.0,1354,52.2,165,0,No Failure,9.699999999999989,70678.8,7401.466628151409,1,2
5718,L52897,L,302.3,312.0,1746,28.1,167,0,No Failure,9.699999999999989,49062.600000000006,5137.82345753382,1,7
5719,L52898,L,302.4,312.0,1621,32.5,169,0,No Failure,9.600000000000023,52682.5,5516.898499091476,1,7
5720,L52899,L,302.3,312.0,1398,43.3,171,0,No Failure,9.699999999999989,60533.399999999994,6339.042824560412,1,2
5721,L52900,L,302.3,311.9,1434,51.9,173,0,No Failure,9.599999999999966,74424.59999999999,7793.725886878629,1,2
5722,M20581,M,302.3,311.8,1443,43.4,175,0,No Failure,9.5,62626.2,6558.200328074836,2,2
5723,L52902,L,302.2,311.7,1488,44.6,178,0,No Failure,9.5,66364.8,6949.705604565197,1,2
5724,M20583,M,302.3,311.8,1475,48.0,180,0,No Failure,9.5,70800.0,7414.158662471911,2,2
5725,L52904,L,302.3,311.8,1433,50.3,183,0,No Failure,9.5,72079.9,7548.189477049564,1,2
5726,M20585,M,302.3,311.8,1557,34.1,185,0,No Failure,9.5,53093.700000000004,5559.95926239668,2,7
5727,M20586,M,302.4,311.9,1398,50.1,188,0,No Failure,9.5,70039.8,7334.550704629946,2,2
5728,M20587,M,302.3,311.8,1559,34.4,191,0,No Failure,9.5,53629.6,5616.078579165305,2,7
5729,M20588,M,302.4,311.9,1422,46.4,194,0,No Failure,9.5,65980.8,6909.4932185992475,2,2
5730,M20589,M,302.3,311.8,1463,35.7,197,0,No Failure,9.5,52229.100000000006,5469.418562120222,2,7
5731,L52910,L,302.3,311.7,1793,25.3,200,0,No Failure,9.399999999999977,45362.9,4750.391779517614,1,7
5732,L52911,L,302.2,311.6,1872,20.4,202,0,No Failure,9.400000000000034,38188.799999999996,3999.1217843136624,1,7
5733,L52912,L,302.2,311.7,1412,44.5,204,0,No Failure,9.5,62834.0,6579.961093188702,1,2
5734,L52913,L,302.3,311.8,1487,43.2,206,0,No Failure,9.5,64238.4,6727.029517278752,1,2
5735,L52914,L,302.3,311.8,1369,56.2,208,1,Overstrain Failure,9.5,76937.8,8056.90757544536,1,2
5736,L52915,L,302.4,311.8,1673,30.1,210,0,No Failure,9.400000000000034,50357.3,5273.404124487243,1,7
5737,M20596,M,302.4,311.9,1439,36.6,212,0,No Failure,9.5,52667.4,5515.317230789169,2,7
5738,L52917,L,302.3,311.8,1574,42.8,215,0,No Failure,9.5,67367.2,7054.676687097143,1,2
5739,L52918,L,302.3,311.7,1281,48.8,0,0,No Failure,9.399999999999977,62512.799999999996,6546.325107844266,1,4
5740,M20599,M,302.2,311.7,1653,31.4,2,0,No Failure,9.5,51904.2,5435.395113681844,2,1
5741,M20600,M,302.3,311.7,1535,38.3,5,0,No Failure,9.399999999999977,58790.49999999999,6156.526763362357,2,1
5742,M20601,M,302.3,311.7,1483,40.5,8,0,No Failure,9.399999999999977,60061.5,6289.625572119445,2,1
